EventID,EventType,Severity,Status,EventDate,DueDate,CloseDate,AgeDays_AsOf,SLA_Days,BookingLocation,Region,Team,Product,AmountCHF,MandatoryFieldsMissingCount,ExceptionReason,RootCause,SourceSystem,ClientSegment
E0008151,High-Risk Transaction,Medium,Open,2025-05-21,,,224.0,10,Zurich,EMEA,Front Office,Execution-only,31028.903293103605,0,Over SLA,System,Email Intake,
E0008158,Reconciliation Break,Low,Open,2025-05-21,,,224.0,7,Geneva,EMEA,Front Office,Execution-only,51305.69685141445,0,Over SLA,Manual,Core Banking,
E0008160,Processing Error,High,Open,2025-05-21,,,224.0,14,Geneva,EMEA,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0008171,Processing Error,Low,Open,2025-05-21,,,224.0,14,London,EMEA,Operations,Execution-only,,0,Over SLA,Manual,Workflow,
E0008211,High-Risk Transaction,Medium,Open,2025-05-21,,,224.0,10,Hong Kong,APAC,Front Office,Structured Products,68998.24682662934,1,Over SLA; Missing Mandatory Fields,System,Workflow,
E0008215,Processing Error,Low,Open,2025-05-22,,,223.0,14,Zurich,EMEA,Operations,Discretionary,,0,Over SLA,System,Monitoring Tool,
E0008221,Processing Error,Medium,Open,2025-05-22,,,223.0,14,Zurich,EMEA,Operations,Execution-only,,0,Over SLA,Process,Core Banking,
E0008249,High-Risk Transaction,Low,Open,2025-05-22,,,223.0,10,London,EMEA,Operations,Structured Products,114857.26317038368,0,Over SLA,System,Workflow,
E0008260,Processing Error,Low,Open,2025-05-22,,,223.0,14,New York,Americas,Operations,Execution-only,,0,Over SLA,System,Monitoring Tool,
E0008269,Reconciliation Break,Low,Open,2025-05-22,,,223.0,7,Singapore,APAC,Operations,Execution-only,25351.29302277827,0,Over SLA,Process,Email Intake,
E0008271,Data Quality Issue,Medium,Open,2025-05-22,,,223.0,14,Singapore,APAC,Front Office,Lombard Lending,,0,Over SLA,Manual,Workflow,
E0008305,Processing Error,Low,Open,2025-05-23,,,222.0,14,Zurich,EMEA,Client Onboarding,Execution-only,,0,Over SLA,Policy/Guidance,Core Banking,
E0008312,Processing Error,Medium,Open,2025-05-23,,,222.0,14,Geneva,EMEA,Operations,Discretionary,9544.924860661655,0,Over SLA,Process,Monitoring Tool,
E0008323,Processing Error,Medium,Open,2025-05-23,,,222.0,14,London,EMEA,Operations,Discretionary,,0,Over SLA,Policy/Guidance,CRM,
E0008328,KYC Review Overdue,Low,Open,2025-05-23,2025-06-22,,222.0,30,London,EMEA,Front Office,Structured Products,,0,Over SLA; Overdue,Manual,Workflow,HNW
E0008335,Processing Error,Medium,Open,2025-05-23,,,222.0,14,New York,Americas,Operations,Lombard Lending,,0,Over SLA,System,Email Intake,
E0008347,Processing Error,Low,Open,2025-05-23,,,222.0,14,Singapore,APAC,Operations,Lombard Lending,,1,Over SLA; Missing Mandatory Fields,Manual,Email Intake,
E0008351,Processing Error,Low,Open,2025-05-23,,,222.0,14,Singapore,APAC,Operations,Structured Products,,0,Over SLA,System,Workflow,
E0008361,Overdue Task,Medium,Open,2025-05-24,2025-05-31,,221.0,7,Zurich,EMEA,Client Onboarding,Advisory,,0,Over SLA; Overdue,Process,Workflow,Affluent
E0008362,Limit Breach,Low,Open,2025-05-24,,,221.0,10,Zurich,EMEA,Front Office,Execution-only,6234.597856966638,0,Over SLA,System,Core Banking,
E0008367,High-Risk Transaction,Critical,Open,2025-05-24,,,221.0,10,Geneva,EMEA,Front Office,Advisory,129664.3275117017,0,Over SLA; High/Critical Severity,System,Core Banking,
E0008375,Processing Error,High,Open,2025-05-24,,,221.0,14,London,EMEA,Operations,Advisory,,0,Over SLA; High/Critical Severity,Process,Email Intake,
E0008377,Processing Error,High,Open,2025-05-24,,,221.0,14,London,EMEA,Front Office,Execution-only,,0,Over SLA; High/Critical Severity,Manual,Email Intake,
E0008380,Processing Error,Low,Open,2025-05-24,,,221.0,14,London,EMEA,Operations,Execution-only,,0,Over SLA,Third-party,Email Intake,
E0008396,High-Risk Transaction,Critical,Open,2025-05-24,,,221.0,10,Hong Kong,APAC,Front Office,Advisory,64680.89238001096,0,Over SLA; High/Critical Severity,Process,Workflow,
E0008404,KYC Review Overdue,Medium,Open,2025-05-25,2025-06-24,,220.0,30,Zurich,EMEA,Client Onboarding,Execution-only,,0,Over SLA; Overdue,Process,Workflow,HNW
E0008412,Overdue Task,Low,Open,2025-05-25,2025-06-01,,220.0,7,Geneva,EMEA,Client Onboarding,Execution-only,,0,Over SLA; Overdue,Policy/Guidance,Workflow,Affluent
E0008415,Complaint,Low,Open,2025-05-25,,,220.0,20,London,EMEA,Front Office,Discretionary,,0,Over SLA,Process,Workflow,HNW
E0008416,Processing Error,Critical,Open,2025-05-25,,,220.0,14,London,EMEA,Operations,Discretionary,,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0008423,KYC Review Overdue,Low,Open,2025-05-25,2025-06-24,,220.0,30,London,EMEA,Client Onboarding,Execution-only,,0,Over SLA; Overdue,Process,CRM,HNW
E0008445,Processing Error,Medium,Open,2025-05-25,,,220.0,14,Hong Kong,APAC,Front Office,Discretionary,39508.2308318281,0,Over SLA,Policy/Guidance,Core Banking,
E0008472,Processing Error,Low,Open,2025-05-26,,,219.0,14,Geneva,EMEA,Operations,Lombard Lending,,0,Over SLA,Manual,Email Intake,
E0008495,Incident,Medium,Open,2025-05-26,,,219.0,30,New York,Americas,Operations,Execution-only,,0,Over SLA,System,Email Intake,
E0008504,Processing Error,Medium,Open,2025-05-26,,,219.0,14,Singapore,APAC,Operations,Execution-only,69689.24388063762,0,Over SLA,Process,CRM,
E0008507,Data Quality Issue,Low,Open,2025-05-26,,,219.0,14,Singapore,APAC,Client Onboarding,Execution-only,,2,Over SLA; Missing Mandatory Fields,Process,Core Banking,
E0008510,Complaint,Low,Open,2025-05-26,,,219.0,20,Hong Kong,APAC,Client Onboarding,Discretionary,,0,Over SLA,Manual,CRM,HNW
E0008515,Processing Error,High,Open,2025-05-27,,,218.0,14,Zurich,EMEA,Operations,Advisory,,0,Over SLA; High/Critical Severity,System,Monitoring Tool,
E0008529,Data Quality Issue,Medium,Open,2025-05-27,,,218.0,14,Geneva,EMEA,Front Office,Advisory,,0,Over SLA,Process,CRM,
E0008534,Processing Error,High,Open,2025-05-27,,,218.0,14,Geneva,EMEA,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,System,Workflow,
E0008539,Processing Error,Critical,Open,2025-05-27,,,218.0,14,London,EMEA,Operations,Advisory,,0,Over SLA; High/Critical Severity,Third-party,Email Intake,
E0008547,KYC Review Overdue,Low,Open,2025-05-27,2025-06-26,,218.0,30,London,EMEA,Client Onboarding,Execution-only,,0,Over SLA; Overdue,Process,Workflow,HNW
E0008552,Incident,Critical,Open,2025-05-27,,,218.0,30,New York,Americas,Client Onboarding,Discretionary,,1,Over SLA; High/Critical Severity; Missing Mandatory Fields,System,CRM,
E0008553,Data Quality Issue,Critical,Open,2025-05-27,,,218.0,14,New York,Americas,Client Onboarding,Discretionary,,0,Over SLA; High/Critical Severity,System,Workflow,
E0008556,Complaint,Critical,Open,2025-05-27,,,218.0,20,New York,Americas,Front Office,Lombard Lending,,0,Over SLA; High/Critical Severity,Policy/Guidance,Email Intake,Affluent
E0008565,High-Risk Transaction,Low,Open,2025-05-27,,,218.0,10,Singapore,APAC,Front Office,Discretionary,226332.08615399717,0,Over SLA,Manual,Email Intake,
E0008568,High-Risk Transaction,High,Open,2025-05-27,,,218.0,10,Singapore,APAC,Front Office,Lombard Lending,68055.64468536303,0,Over SLA; High/Critical Severity,System,Core Banking,
E0008579,KYC Review Overdue,Low,Open,2025-05-28,2025-06-27,,217.0,30,Zurich,EMEA,Front Office,Advisory,,0,Over SLA; Overdue,Process,Workflow,Affluent
E0008601,Processing Error,High,Open,2025-05-28,,,217.0,14,London,EMEA,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Process,Monitoring Tool,
E0008604,Incident,High,Open,2025-05-28,,,217.0,30,London,EMEA,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,Policy/Guidance,Email Intake,
E0008617,Data Quality Issue,Medium,Open,2025-05-28,,,217.0,14,Singapore,APAC,Front Office,Discretionary,,0,Over SLA,System,CRM,
E0008628,High-Risk Transaction,Low,Open,2025-05-28,,,217.0,10,Hong Kong,APAC,Front Office,Execution-only,36431.64564877901,0,Over SLA,Data,Email Intake,
E0008644,High-Risk Transaction,High,Open,2025-05-29,,,216.0,10,Zurich,EMEA,Front Office,Structured Products,36042.30467776148,0,Over SLA; High/Critical Severity,Manual,Core Banking,
E0008645,High-Risk Transaction,Medium,Open,2025-05-29,,,216.0,10,Zurich,EMEA,Client Onboarding,Structured Products,15073.690127878142,0,Over SLA,Manual,Workflow,
E0008662,High-Risk Transaction,Low,Open,2025-05-29,,,216.0,10,London,EMEA,Front Office,Execution-only,81113.51669176974,0,Over SLA,Process,Email Intake,
E0008670,Processing Error,Medium,Open,2025-05-29,,,216.0,14,London,EMEA,Operations,Structured Products,,0,Over SLA,System,Core Banking,
E0008671,Processing Error,Medium,Open,2025-05-29,,,216.0,14,London,EMEA,Operations,Structured Products,,0,Over SLA,Process,CRM,
E0008674,Processing Error,High,Open,2025-05-29,,,216.0,14,New York,Americas,Operations,Advisory,,0,Over SLA; High/Critical Severity,System,CRM,
E0008707,Processing Error,Low,Open,2025-05-30,,,215.0,14,Zurich,EMEA,Operations,Discretionary,,0,Over SLA,Manual,Monitoring Tool,
E0008709,KYC Review Overdue,Low,Open,2025-05-30,2025-06-29,,215.0,30,Zurich,EMEA,Compliance & Controls,Discretionary,,0,Over SLA; Overdue,Process,CRM,HNW
E0008720,Processing Error,Low,Open,2025-05-30,,,215.0,14,Geneva,EMEA,Operations,Advisory,15089.644059221646,0,Over SLA,Data,Core Banking,
E0008721,Complaint,High,Open,2025-05-30,,,215.0,20,Geneva,EMEA,Operations,Advisory,,0,Over SLA; High/Critical Severity,System,Workflow,HNW
E0008728,High-Risk Transaction,Medium,Open,2025-05-30,,,215.0,10,London,EMEA,Front Office,Advisory,115748.25412188089,0,Over SLA,Process,CRM,
E0008743,Processing Error,Medium,Open,2025-05-30,,,215.0,14,New York,Americas,Operations,Advisory,,0,Over SLA,System,Core Banking,
E0008747,Processing Error,Low,Open,2025-05-30,,,215.0,14,New York,Americas,Operations,Execution-only,,0,Over SLA,System,Core Banking,
E0008750,Processing Error,Low,Open,2025-05-30,,,215.0,14,New York,Americas,Compliance & Controls,Execution-only,,0,Over SLA,Manual,Core Banking,
E0008751,Incident,High,Open,2025-05-30,,,215.0,30,New York,Americas,Front Office,Lombard Lending,,0,Over SLA; High/Critical Severity,Policy/Guidance,Email Intake,
E0008753,Overdue Task,Medium,Open,2025-05-30,2025-06-06,,215.0,7,New York,Americas,Compliance & Controls,Lombard Lending,,0,Over SLA; Overdue,Process,Workflow,UHNW
E0008765,Incident,Medium,Open,2025-05-30,,,215.0,30,Hong Kong,APAC,Operations,Discretionary,,0,Over SLA,Manual,Core Banking,
E0008791,Reconciliation Break,Medium,Open,2025-05-31,,,214.0,7,Zurich,EMEA,Operations,Discretionary,23628.351524474765,0,Over SLA,Manual,Workflow,
E0008794,High-Risk Transaction,Medium,Open,2025-05-31,,,214.0,10,Zurich,EMEA,Compliance & Controls,Execution-only,311569.119261544,0,Over SLA; High Amount >250k,System,Monitoring Tool,
E0008816,Reconciliation Break,High,Open,2025-05-31,,,214.0,7,Singapore,APAC,Operations,Advisory,10894.19295437212,0,Over SLA; High/Critical Severity,Policy/Guidance,Workflow,
E0008820,Data Quality Issue,Medium,Open,2025-05-31,,,214.0,14,Singapore,APAC,Operations,Discretionary,,0,Over SLA,Process,Email Intake,
E0008828,Incident,Critical,Open,2025-05-31,,,214.0,30,Hong Kong,APAC,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,Manual,CRM,
E0008830,Processing Error,High,Open,2025-05-31,,,214.0,14,Hong Kong,APAC,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,Process,Monitoring Tool,
E0008833,Data Quality Issue,High,Open,2025-06-01,,,213.0,14,Zurich,EMEA,Operations,Discretionary,5691.807165107104,0,Over SLA; High/Critical Severity,Manual,Monitoring Tool,
E0008843,Overdue Task,High,Open,2025-06-01,2025-06-08,,213.0,7,Geneva,EMEA,Front Office,Lombard Lending,,0,Over SLA; Overdue; High/Critical Severity,Policy/Guidance,Core Banking,HNW
E0008847,Processing Error,Low,Open,2025-06-01,,,213.0,14,London,EMEA,Operations,Advisory,,0,Over SLA,System,Monitoring Tool,
E0008854,Processing Error,Low,Open,2025-06-01,,,213.0,14,London,EMEA,Operations,Execution-only,,0,Over SLA,Process,Email Intake,
E0008860,Incident,High,Open,2025-06-01,,,213.0,30,New York,Americas,Client Onboarding,Advisory,,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0008862,Data Quality Issue,Medium,Open,2025-06-01,,,213.0,14,New York,Americas,Client Onboarding,Discretionary,40041.41862496957,1,Over SLA; Missing Mandatory Fields,Process,Workflow,
E0008864,Reconciliation Break,High,Open,2025-06-01,,,213.0,7,New York,Americas,Operations,Execution-only,11648.431660531682,0,Over SLA; High/Critical Severity,Policy/Guidance,Email Intake,
E0008877,Data Quality Issue,Low,Open,2025-06-01,,,213.0,14,Hong Kong,APAC,Front Office,Discretionary,,0,Over SLA,Process,Core Banking,
E0008888,High-Risk Transaction,Low,Open,2025-06-02,,,212.0,10,Zurich,EMEA,Operations,Execution-only,283475.10058861744,0,Over SLA; High Amount >250k,System,Email Intake,
E0008893,Processing Error,Low,Open,2025-06-02,,,212.0,14,Geneva,EMEA,Operations,Advisory,,0,Over SLA,Manual,Workflow,
E0008900,High-Risk Transaction,Low,Open,2025-06-02,,,212.0,10,London,EMEA,Front Office,Advisory,58839.14436402222,0,Over SLA,System,Workflow,
E0008905,Processing Error,Low,Open,2025-06-02,,,212.0,14,London,EMEA,Operations,Execution-only,,0,Over SLA,Manual,Core Banking,
E0008907,Data Quality Issue,Low,Open,2025-06-02,,,212.0,14,London,EMEA,Operations,Execution-only,,0,Over SLA,System,Workflow,
E0008911,Data Quality Issue,Medium,Open,2025-06-02,,,212.0,14,London,EMEA,Client Onboarding,Structured Products,,1,Over SLA; Missing Mandatory Fields,System,Core Banking,
E0008920,Processing Error,Medium,Open,2025-06-02,,,212.0,14,New York,Americas,Operations,Lombard Lending,26254.38000726299,0,Over SLA,Policy/Guidance,Email Intake,
E0008939,Reconciliation Break,High,Open,2025-06-02,,,212.0,7,Hong Kong,APAC,Operations,Execution-only,53856.024552398776,0,Over SLA; High/Critical Severity,Data,Workflow,
E0008943,Incident,Critical,Open,2025-06-03,,,211.0,30,Zurich,EMEA,Operations,Advisory,,0,Over SLA; High/Critical Severity,Process,Workflow,
E0008959,High-Risk Transaction,Critical,Open,2025-06-03,,,211.0,10,London,EMEA,Front Office,Advisory,59166.66585509451,0,Over SLA; High/Critical Severity,Process,Email Intake,
E0008964,Processing Error,High,Open,2025-06-03,,,211.0,14,London,EMEA,Client Onboarding,Discretionary,,1,Over SLA; High/Critical Severity; Missing Mandatory Fields,System,Workflow,
E0008977,Processing Error,High,Open,2025-06-03,,,211.0,14,New York,Americas,Operations,Structured Products,,0,Over SLA; High/Critical Severity,Third-party,Email Intake,
E0008982,Processing Error,Critical,Open,2025-06-03,,,211.0,14,Singapore,APAC,Operations,Discretionary,,0,Over SLA; High/Critical Severity,Policy/Guidance,Email Intake,
E0008986,Reconciliation Break,Medium,Open,2025-06-03,,,211.0,7,Singapore,APAC,Front Office,Execution-only,30608.04105379257,0,Over SLA,Process,Monitoring Tool,
E0009014,Limit Breach,High,Open,2025-06-04,,,210.0,10,Zurich,EMEA,Front Office,Execution-only,16917.734168594463,0,Over SLA; High/Critical Severity,System,Core Banking,
E0009024,Overdue Task,Low,Open,2025-06-04,2025-06-11,,210.0,7,Geneva,EMEA,Operations,Discretionary,,1,Over SLA; Overdue; Missing Mandatory Fields,Process,Core Banking,Affluent
E0009030,Incident,Critical,Open,2025-06-04,,,210.0,30,Geneva,EMEA,Operations,Structured Products,,0,Over SLA; High/Critical Severity,Process,Workflow,
E0009039,Processing Error,Low,Open,2025-06-04,,,210.0,14,London,EMEA,Front Office,Lombard Lending,,0,Over SLA,System,CRM,
E0009046,Processing Error,Medium,Open,2025-06-04,,,210.0,14,New York,Americas,Operations,Advisory,,0,Over SLA,System,Email Intake,
E0009050,High-Risk Transaction,Low,Open,2025-06-04,,,210.0,10,New York,Americas,Front Office,Execution-only,141189.8829384287,0,Over SLA,Process,CRM,
E0009067,Processing Error,Medium,Open,2025-06-05,,,209.0,14,Zurich,EMEA,Operations,Discretionary,,0,Over SLA,Process,Email Intake,
E0009070,Data Quality Issue,Medium,Open,2025-06-05,,,209.0,14,Zurich,EMEA,Client Onboarding,Discretionary,,0,Over SLA,Process,Workflow,
E0009075,High-Risk Transaction,Medium,Open,2025-06-05,,,209.0,10,Zurich,EMEA,Front Office,Structured Products,42503.62162761191,0,Over SLA,Third-party,CRM,
E0009081,High-Risk Transaction,Low,Open,2025-06-05,,,209.0,10,Geneva,EMEA,Front Office,Execution-only,13295.303312050853,1,Over SLA; Missing Mandatory Fields,System,Email Intake,
E0009095,Data Quality Issue,Low,Open,2025-06-05,,,209.0,14,London,EMEA,Operations,Lombard Lending,,0,Over SLA,Process,Core Banking,
E0009104,Data Quality Issue,Low,Open,2025-06-05,,,209.0,14,New York,Americas,Client Onboarding,Execution-only,,0,Over SLA,Process,Core Banking,
E0009130,Overdue Task,Medium,Open,2025-06-06,2025-06-13,,208.0,7,Zurich,EMEA,Front Office,Discretionary,,0,Over SLA; Overdue,Policy/Guidance,Core Banking,Affluent
E0009150,High-Risk Transaction,High,Open,2025-06-06,,,208.0,10,London,EMEA,Compliance & Controls,Execution-only,39380.67515381504,0,Over SLA; High/Critical Severity,Manual,Email Intake,
E0009158,Overdue Task,Medium,Open,2025-06-06,2025-06-13,,208.0,7,New York,Americas,Front Office,Execution-only,,0,Over SLA; Overdue,System,CRM,HNW
E0009169,Processing Error,Low,Open,2025-06-06,,,208.0,14,Singapore,APAC,Operations,Discretionary,,0,Over SLA,System,Email Intake,
E0009173,Processing Error,Critical,Open,2025-06-06,,,208.0,14,Hong Kong,APAC,Operations,Discretionary,,0,Over SLA; High/Critical Severity,Third-party,CRM,
E0009175,Incident,Medium,Open,2025-06-06,,,208.0,30,Hong Kong,APAC,Operations,Execution-only,,0,Over SLA,Process,Workflow,
E0009176,Incident,High,Open,2025-06-06,,,208.0,30,Hong Kong,APAC,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0009178,Processing Error,Low,Open,2025-06-06,,,208.0,14,Hong Kong,APAC,Compliance & Controls,Execution-only,,0,Over SLA,Process,Workflow,
E0009190,High-Risk Transaction,Medium,Open,2025-06-07,,,207.0,10,Geneva,EMEA,Front Office,Execution-only,48614.338554460905,0,Over SLA,Manual,Core Banking,
E0009206,Data Quality Issue,Medium,Open,2025-06-07,,,207.0,14,New York,Americas,Client Onboarding,Lombard Lending,,0,Over SLA,Manual,CRM,
E0009260,High-Risk Transaction,Critical,Open,2025-06-09,,,205.0,10,Zurich,EMEA,Front Office,Structured Products,24493.408993511082,0,Over SLA; High/Critical Severity,System,Monitoring Tool,
E0009268,Reconciliation Break,High,Open,2025-06-09,,,205.0,7,Geneva,EMEA,Operations,Lombard Lending,17688.498543918024,0,Over SLA; High/Critical Severity,System,CRM,
E0009269,Limit Breach,Medium,Open,2025-06-09,,,205.0,10,Geneva,EMEA,Front Office,Structured Products,44628.180981712685,0,Over SLA,Process,Monitoring Tool,
E0009270,Overdue Task,High,Open,2025-06-09,2025-06-16,,205.0,7,Geneva,EMEA,Compliance & Controls,Structured Products,,0,Over SLA; Overdue; High/Critical Severity,Process,Email Intake,Affluent
E0009274,Processing Error,High,Open,2025-06-09,,,205.0,14,London,EMEA,Front Office,Discretionary,18010.31838683022,0,Over SLA; High/Critical Severity,Manual,CRM,
E0009278,Complaint,Medium,Open,2025-06-09,,,205.0,20,London,EMEA,Front Office,Execution-only,,1,Over SLA; Missing Mandatory Fields,Third-party,CRM,UHNW
E0009291,High-Risk Transaction,Medium,Open,2025-06-09,,,205.0,10,New York,Americas,Front Office,Execution-only,95879.50245122972,1,Over SLA; Missing Mandatory Fields,Manual,CRM,
E0009307,Processing Error,Medium,Open,2025-06-09,,,205.0,14,Hong Kong,APAC,Operations,Lombard Lending,,0,Over SLA,Policy/Guidance,Workflow,
E0009312,Reconciliation Break,Low,Open,2025-06-10,,,204.0,7,Zurich,EMEA,Operations,Advisory,81341.85262425567,0,Over SLA,Process,Monitoring Tool,
