Date,BookingLocation,Region,Team,Product,TransactionsCount,ClientsCount,YearMonth
2025-02-22,London,EMEA,Front Office,Execution-only,979,54,2025-02
2025-02-22,London,EMEA,Operations,Execution-only,764,24,2025-02
2025-02-22,London,EMEA,Client Onboarding,Execution-only,217,9,2025-02
2025-02-22,London,EMEA,Compliance & Controls,Execution-only,158,4,2025-02
2025-02-22,London,EMEA,Front Office,Lombard Lending,399,21,2025-02
2025-02-22,London,EMEA,Operations,Lombard Lending,327,15,2025-02
2025-02-22,London,EMEA,Client Onboarding,Lombard Lending,91,5,2025-02
2025-02-22,London,EMEA,Compliance & Controls,Lombard Lending,57,4,2025-02
2025-02-22,London,EMEA,Front Office,Structured Products,254,11,2025-02
2025-02-22,London,EMEA,Operations,Structured Products,226,14,2025-02
2025-02-22,London,EMEA,Client Onboarding,Structured Products,65,5,2025-02
2025-02-22,London,EMEA,Compliance & Controls,Structured Products,33,2,2025-02
2025-02-22,New York,Americas,Front Office,Advisory,577,34,2025-02
2025-02-22,New York,Americas,Operations,Advisory,489,20,2025-02
2025-02-22,New York,Americas,Client Onboarding,Advisory,161,8,2025-02
2025-02-22,New York,Americas,Compliance & Controls,Advisory,81,4,2025-02
2025-02-22,New York,Americas,Front Office,Discretionary,661,47,2025-02
2025-02-22,New York,Americas,Operations,Discretionary,526,28,2025-02
2025-02-22,New York,Americas,Client Onboarding,Discretionary,139,7,2025-02
2025-02-22,New York,Americas,Compliance & Controls,Discretionary,94,3,2025-02
2025-02-22,New York,Americas,Front Office,Execution-only,856,41,2025-02
2025-02-22,New York,Americas,Operations,Execution-only,663,28,2025-02
2025-02-22,New York,Americas,Client Onboarding,Execution-only,206,8,2025-02
2025-02-22,New York,Americas,Compliance & Controls,Execution-only,121,5,2025-02
2025-02-22,New York,Americas,Front Office,Lombard Lending,337,19,2025-02
2025-02-22,New York,Americas,Operations,Lombard Lending,327,10,2025-02
2025-02-22,New York,Americas,Client Onboarding,Lombard Lending,92,4,2025-02
2025-02-22,New York,Americas,Compliance & Controls,Lombard Lending,54,2,2025-02
2025-02-22,New York,Americas,Front Office,Structured Products,247,8,2025-02
2025-02-22,New York,Americas,Operations,Structured Products,204,7,2025-02
2025-02-22,New York,Americas,Client Onboarding,Structured Products,64,4,2025-02
2025-02-22,New York,Americas,Compliance & Controls,Structured Products,33,1,2025-02
2025-02-22,Singapore,APAC,Front Office,Advisory,490,32,2025-02
2025-02-22,Singapore,APAC,Operations,Advisory,378,21,2025-02
2025-02-22,Singapore,APAC,Client Onboarding,Advisory,131,14,2025-02
2025-02-22,Singapore,APAC,Compliance & Controls,Advisory,91,5,2025-02
2025-02-22,Singapore,APAC,Front Office,Discretionary,509,44,2025-02
2025-02-22,Singapore,APAC,Operations,Discretionary,425,8,2025-02
2025-02-22,Singapore,APAC,Client Onboarding,Discretionary,152,8,2025-02
2025-02-22,Singapore,APAC,Compliance & Controls,Discretionary,90,3,2025-02
2025-02-22,Singapore,APAC,Front Office,Execution-only,692,39,2025-02
2025-02-22,Singapore,APAC,Operations,Execution-only,582,25,2025-02
2025-02-22,Singapore,APAC,Client Onboarding,Execution-only,179,12,2025-02
2025-02-22,Singapore,APAC,Compliance & Controls,Execution-only,103,5,2025-02
2025-02-22,Singapore,APAC,Front Office,Lombard Lending,324,12,2025-02
2025-02-22,Singapore,APAC,Operations,Lombard Lending,225,8,2025-02
2025-02-22,Singapore,APAC,Client Onboarding,Lombard Lending,85,2,2025-02
2025-02-22,Singapore,APAC,Compliance & Controls,Lombard Lending,50,2,2025-02
2025-02-22,Singapore,APAC,Front Office,Structured Products,207,12,2025-02
2025-02-22,Singapore,APAC,Operations,Structured Products,160,10,2025-02
2025-02-22,Singapore,APAC,Client Onboarding,Structured Products,55,1,2025-02
2025-02-22,Singapore,APAC,Compliance & Controls,Structured Products,22,1,2025-02
2025-02-22,Hong Kong,APAC,Front Office,Advisory,470,28,2025-02
2025-02-22,Hong Kong,APAC,Operations,Advisory,342,13,2025-02
2025-02-22,Hong Kong,APAC,Client Onboarding,Advisory,110,4,2025-02
2025-02-22,Hong Kong,APAC,Compliance & Controls,Advisory,75,3,2025-02
2025-02-22,Hong Kong,APAC,Front Office,Discretionary,509,37,2025-02
2025-02-22,Hong Kong,APAC,Operations,Discretionary,399,23,2025-02
2025-02-22,Hong Kong,APAC,Client Onboarding,Discretionary,130,6,2025-02
2025-02-22,Hong Kong,APAC,Compliance & Controls,Discretionary,76,1,2025-02
2025-02-22,Hong Kong,APAC,Front Office,Execution-only,626,37,2025-02
2025-02-22,Hong Kong,APAC,Operations,Execution-only,520,19,2025-02
2025-02-22,Hong Kong,APAC,Client Onboarding,Execution-only,149,7,2025-02
2025-02-22,Hong Kong,APAC,Compliance & Controls,Execution-only,90,4,2025-02
2025-02-22,Hong Kong,APAC,Front Office,Lombard Lending,299,23,2025-02
2025-02-22,Hong Kong,APAC,Operations,Lombard Lending,214,6,2025-02
2025-02-22,Hong Kong,APAC,Client Onboarding,Lombard Lending,87,2,2025-02
2025-02-22,Hong Kong,APAC,Compliance & Controls,Lombard Lending,44,2,2025-02
2025-02-22,Hong Kong,APAC,Front Office,Structured Products,153,13,2025-02
2025-02-22,Hong Kong,APAC,Operations,Structured Products,119,4,2025-02
2025-02-22,Hong Kong,APAC,Client Onboarding,Structured Products,41,5,2025-02
2025-02-22,Hong Kong,APAC,Compliance & Controls,Structured Products,26,1,2025-02
2025-02-23,Zurich,EMEA,Front Office,Advisory,852,54,2025-02
2025-02-23,Zurich,EMEA,Operations,Advisory,659,30,2025-02
2025-02-23,Zurich,EMEA,Client Onboarding,Advisory,194,9,2025-02
2025-02-23,Zurich,EMEA,Compliance & Controls,Advisory,128,5,2025-02
2025-02-23,Zurich,EMEA,Front Office,Discretionary,937,42,2025-02
2025-02-23,Zurich,EMEA,Operations,Discretionary,721,33,2025-02
2025-02-23,Zurich,EMEA,Client Onboarding,Discretionary,220,14,2025-02
2025-02-23,Zurich,EMEA,Compliance & Controls,Discretionary,136,8,2025-02
2025-02-23,Zurich,EMEA,Front Office,Execution-only,1247,76,2025-02
2025-02-23,Zurich,EMEA,Operations,Execution-only,870,50,2025-02
2025-02-23,Zurich,EMEA,Client Onboarding,Execution-only,300,12,2025-02
2025-02-23,Zurich,EMEA,Compliance & Controls,Execution-only,179,6,2025-02
2025-02-23,Zurich,EMEA,Front Office,Lombard Lending,517,25,2025-02
2025-02-23,Zurich,EMEA,Operations,Lombard Lending,382,17,2025-02
2025-02-23,Zurich,EMEA,Client Onboarding,Lombard Lending,131,5,2025-02
2025-02-23,Zurich,EMEA,Compliance & Controls,Lombard Lending,78,7,2025-02
2025-02-23,Zurich,EMEA,Front Office,Structured Products,328,15,2025-02
2025-02-23,Zurich,EMEA,Operations,Structured Products,252,13,2025-02
2025-02-23,Zurich,EMEA,Client Onboarding,Structured Products,84,5,2025-02
2025-02-23,Zurich,EMEA,Compliance & Controls,Structured Products,51,1,2025-02
2025-02-23,Geneva,EMEA,Front Office,Advisory,515,36,2025-02
2025-02-23,Geneva,EMEA,Operations,Advisory,398,16,2025-02
2025-02-23,Geneva,EMEA,Client Onboarding,Advisory,132,9,2025-02
2025-02-23,Geneva,EMEA,Compliance & Controls,Advisory,85,4,2025-02
2025-02-23,Geneva,EMEA,Front Office,Discretionary,616,36,2025-02
2025-02-23,Geneva,EMEA,Operations,Discretionary,451,21,2025-02
2025-02-23,Geneva,EMEA,Client Onboarding,Discretionary,156,9,2025-02
2025-02-23,Geneva,EMEA,Compliance & Controls,Discretionary,100,4,2025-02
2025-02-23,Geneva,EMEA,Front Office,Execution-only,752,40,2025-02
2025-02-23,Geneva,EMEA,Operations,Execution-only,616,29,2025-02
2025-02-23,Geneva,EMEA,Client Onboarding,Execution-only,199,8,2025-02
2025-02-23,Geneva,EMEA,Compliance & Controls,Execution-only,116,7,2025-02
2025-02-23,Geneva,EMEA,Front Office,Lombard Lending,317,21,2025-02
2025-02-23,Geneva,EMEA,Operations,Lombard Lending,254,7,2025-02
2025-02-23,Geneva,EMEA,Client Onboarding,Lombard Lending,69,5,2025-02
2025-02-23,Geneva,EMEA,Compliance & Controls,Lombard Lending,42,4,2025-02
2025-02-23,Geneva,EMEA,Front Office,Structured Products,221,6,2025-02
2025-02-23,Geneva,EMEA,Operations,Structured Products,170,8,2025-02
2025-02-23,Geneva,EMEA,Client Onboarding,Structured Products,46,2,2025-02
2025-02-23,Geneva,EMEA,Compliance & Controls,Structured Products,29,3,2025-02
2025-02-23,London,EMEA,Front Office,Advisory,673,52,2025-02
2025-02-23,London,EMEA,Operations,Advisory,504,25,2025-02
2025-02-23,London,EMEA,Client Onboarding,Advisory,167,4,2025-02
2025-02-23,London,EMEA,Compliance & Controls,Advisory,110,3,2025-02
2025-02-23,London,EMEA,Front Office,Discretionary,732,45,2025-02
2025-02-23,London,EMEA,Operations,Discretionary,566,23,2025-02
2025-02-23,London,EMEA,Client Onboarding,Discretionary,204,11,2025-02
2025-02-23,London,EMEA,Compliance & Controls,Discretionary,105,6,2025-02
2025-02-23,London,EMEA,Front Office,Execution-only,969,54,2025-02
2025-02-23,London,EMEA,Operations,Execution-only,769,29,2025-02
2025-02-23,London,EMEA,Client Onboarding,Execution-only,237,16,2025-02
2025-02-23,London,EMEA,Compliance & Controls,Execution-only,119,4,2025-02
2025-02-23,London,EMEA,Front Office,Lombard Lending,382,13,2025-02
2025-02-23,London,EMEA,Operations,Lombard Lending,318,7,2025-02
2025-02-23,London,EMEA,Client Onboarding,Lombard Lending,94,2,2025-02
2025-02-23,London,EMEA,Compliance & Controls,Lombard Lending,55,6,2025-02
2025-02-23,London,EMEA,Front Office,Structured Products,287,21,2025-02
2025-02-23,London,EMEA,Operations,Structured Products,206,6,2025-02
2025-02-23,London,EMEA,Client Onboarding,Structured Products,65,6,2025-02
2025-02-23,London,EMEA,Compliance & Controls,Structured Products,50,1,2025-02
2025-02-23,New York,Americas,Front Office,Advisory,617,27,2025-02
2025-02-23,New York,Americas,Operations,Advisory,480,19,2025-02
2025-02-23,New York,Americas,Client Onboarding,Advisory,128,7,2025-02
2025-02-23,New York,Americas,Compliance & Controls,Advisory,85,5,2025-02
2025-02-23,New York,Americas,Front Office,Discretionary,683,38,2025-02
2025-02-23,New York,Americas,Operations,Discretionary,516,17,2025-02
2025-02-23,New York,Americas,Client Onboarding,Discretionary,187,12,2025-02
2025-02-23,New York,Americas,Compliance & Controls,Discretionary,100,6,2025-02
2025-02-23,New York,Americas,Front Office,Execution-only,866,37,2025-02
2025-02-23,New York,Americas,Operations,Execution-only,642,24,2025-02
2025-02-23,New York,Americas,Client Onboarding,Execution-only,203,12,2025-02
2025-02-23,New York,Americas,Compliance & Controls,Execution-only,133,11,2025-02
2025-02-23,New York,Americas,Front Office,Lombard Lending,384,22,2025-02
2025-02-23,New York,Americas,Operations,Lombard Lending,283,12,2025-02
2025-02-23,New York,Americas,Client Onboarding,Lombard Lending,92,5,2025-02
2025-02-23,New York,Americas,Compliance & Controls,Lombard Lending,53,4,2025-02
2025-02-23,New York,Americas,Front Office,Structured Products,246,12,2025-02
2025-02-23,New York,Americas,Operations,Structured Products,195,9,2025-02
2025-02-23,New York,Americas,Client Onboarding,Structured Products,70,5,2025-02
2025-02-23,New York,Americas,Compliance & Controls,Structured Products,36,1,2025-02
2025-02-23,Singapore,APAC,Front Office,Advisory,500,30,2025-02
2025-02-23,Singapore,APAC,Operations,Advisory,399,17,2025-02
2025-02-23,Singapore,APAC,Client Onboarding,Advisory,109,4,2025-02
2025-02-23,Singapore,APAC,Compliance & Controls,Advisory,63,3,2025-02
2025-02-23,Singapore,APAC,Front Office,Discretionary,574,36,2025-02
2025-02-23,Singapore,APAC,Operations,Discretionary,406,20,2025-02
2025-02-23,Singapore,APAC,Client Onboarding,Discretionary,139,8,2025-02
2025-02-23,Singapore,APAC,Compliance & Controls,Discretionary,75,2,2025-02
2025-02-23,Singapore,APAC,Front Office,Execution-only,664,37,2025-02
2025-02-23,Singapore,APAC,Operations,Execution-only,535,19,2025-02
2025-02-23,Singapore,APAC,Client Onboarding,Execution-only,147,9,2025-02
2025-02-23,Singapore,APAC,Compliance & Controls,Execution-only,92,6,2025-02
2025-02-23,Singapore,APAC,Front Office,Lombard Lending,293,20,2025-02
2025-02-23,Singapore,APAC,Operations,Lombard Lending,214,6,2025-02
2025-02-23,Singapore,APAC,Client Onboarding,Lombard Lending,74,5,2025-02
2025-02-23,Singapore,APAC,Compliance & Controls,Lombard Lending,42,1,2025-02
2025-02-23,Singapore,APAC,Front Office,Structured Products,197,12,2025-02
2025-02-23,Singapore,APAC,Operations,Structured Products,160,6,2025-02
2025-02-23,Singapore,APAC,Client Onboarding,Structured Products,52,3,2025-02
2025-02-23,Singapore,APAC,Compliance & Controls,Structured Products,29,2,2025-02
2025-02-23,Hong Kong,APAC,Front Office,Advisory,455,30,2025-02
2025-02-23,Hong Kong,APAC,Operations,Advisory,347,8,2025-02
2025-02-23,Hong Kong,APAC,Client Onboarding,Advisory,113,8,2025-02
2025-02-23,Hong Kong,APAC,Compliance & Controls,Advisory,68,2,2025-02
2025-02-23,Hong Kong,APAC,Front Office,Discretionary,498,30,2025-02
2025-02-23,Hong Kong,APAC,Operations,Discretionary,391,17,2025-02
2025-02-23,Hong Kong,APAC,Client Onboarding,Discretionary,121,9,2025-02
2025-02-23,Hong Kong,APAC,Compliance & Controls,Discretionary,62,4,2025-02
2025-02-23,Hong Kong,APAC,Front Office,Execution-only,646,42,2025-02
2025-02-23,Hong Kong,APAC,Operations,Execution-only,509,25,2025-02
2025-02-23,Hong Kong,APAC,Client Onboarding,Execution-only,169,10,2025-02
2025-02-23,Hong Kong,APAC,Compliance & Controls,Execution-only,104,4,2025-02
2025-02-23,Hong Kong,APAC,Front Office,Lombard Lending,284,19,2025-02
2025-02-23,Hong Kong,APAC,Operations,Lombard Lending,233,11,2025-02
2025-02-23,Hong Kong,APAC,Client Onboarding,Lombard Lending,80,2,2025-02
2025-02-23,Hong Kong,APAC,Compliance & Controls,Lombard Lending,52,1,2025-02
2025-02-23,Hong Kong,APAC,Front Office,Structured Products,174,11,2025-02
2025-02-23,Hong Kong,APAC,Operations,Structured Products,133,5,2025-02
2025-02-23,Hong Kong,APAC,Client Onboarding,Structured Products,47,1,2025-02
2025-02-23,Hong Kong,APAC,Compliance & Controls,Structured Products,28,2,2025-02
2025-02-24,Zurich,EMEA,Front Office,Advisory,1227,41,2025-02
2025-02-24,Zurich,EMEA,Operations,Advisory,968,24,2025-02
2025-02-24,Zurich,EMEA,Client Onboarding,Advisory,288,12,2025-02
2025-02-24,Zurich,EMEA,Compliance & Controls,Advisory,193,5,2025-02
2025-02-24,Zurich,EMEA,Front Office,Discretionary,1272,57,2025-02
2025-02-24,Zurich,EMEA,Operations,Discretionary,1067,25,2025-02
2025-02-24,Zurich,EMEA,Client Onboarding,Discretionary,317,11,2025-02
2025-02-24,Zurich,EMEA,Compliance & Controls,Discretionary,232,9,2025-02
2025-02-24,Zurich,EMEA,Front Office,Execution-only,1651,71,2025-02
2025-02-24,Zurich,EMEA,Operations,Execution-only,1338,30,2025-02
2025-02-24,Zurich,EMEA,Client Onboarding,Execution-only,406,19,2025-02
2025-02-24,Zurich,EMEA,Compliance & Controls,Execution-only,246,5,2025-02
2025-02-24,Zurich,EMEA,Front Office,Lombard Lending,748,28,2025-02
2025-02-24,Zurich,EMEA,Operations,Lombard Lending,603,16,2025-02
2025-02-24,Zurich,EMEA,Client Onboarding,Lombard Lending,174,4,2025-02
2025-02-24,Zurich,EMEA,Compliance & Controls,Lombard Lending,96,6,2025-02
2025-02-24,Zurich,EMEA,Front Office,Structured Products,477,21,2025-02
2025-02-24,Zurich,EMEA,Operations,Structured Products,424,2,2025-02
2025-02-24,Zurich,EMEA,Client Onboarding,Structured Products,104,3,2025-02
2025-02-24,Zurich,EMEA,Compliance & Controls,Structured Products,72,4,2025-02
2025-02-24,Geneva,EMEA,Front Office,Advisory,785,29,2025-02
2025-02-24,Geneva,EMEA,Operations,Advisory,579,19,2025-02
2025-02-24,Geneva,EMEA,Client Onboarding,Advisory,189,7,2025-02
2025-02-24,Geneva,EMEA,Compliance & Controls,Advisory,115,1,2025-02
2025-02-24,Geneva,EMEA,Front Office,Discretionary,845,37,2025-02
2025-02-24,Geneva,EMEA,Operations,Discretionary,649,22,2025-02
2025-02-24,Geneva,EMEA,Client Onboarding,Discretionary,185,5,2025-02
2025-02-24,Geneva,EMEA,Compliance & Controls,Discretionary,114,5,2025-02
2025-02-24,Geneva,EMEA,Front Office,Execution-only,1037,47,2025-02
2025-02-24,Geneva,EMEA,Operations,Execution-only,821,33,2025-02
2025-02-24,Geneva,EMEA,Client Onboarding,Execution-only,296,8,2025-02
2025-02-24,Geneva,EMEA,Compliance & Controls,Execution-only,163,3,2025-02
2025-02-24,Geneva,EMEA,Front Office,Lombard Lending,490,22,2025-02
2025-02-24,Geneva,EMEA,Operations,Lombard Lending,385,13,2025-02
2025-02-24,Geneva,EMEA,Client Onboarding,Lombard Lending,102,4,2025-02
2025-02-24,Geneva,EMEA,Compliance & Controls,Lombard Lending,78,2,2025-02
2025-02-24,Geneva,EMEA,Front Office,Structured Products,311,11,2025-02
2025-02-24,Geneva,EMEA,Operations,Structured Products,262,5,2025-02
2025-02-24,Geneva,EMEA,Client Onboarding,Structured Products,74,3,2025-02
2025-02-24,Geneva,EMEA,Compliance & Controls,Structured Products,58,3,2025-02
2025-02-24,London,EMEA,Front Office,Advisory,957,41,2025-02
2025-02-24,London,EMEA,Operations,Advisory,749,26,2025-02
2025-02-24,London,EMEA,Client Onboarding,Advisory,243,11,2025-02
2025-02-24,London,EMEA,Compliance & Controls,Advisory,162,2,2025-02
2025-02-24,London,EMEA,Front Office,Discretionary,1082,53,2025-02
2025-02-24,London,EMEA,Operations,Discretionary,828,32,2025-02
2025-02-24,London,EMEA,Client Onboarding,Discretionary,277,12,2025-02
2025-02-24,London,EMEA,Compliance & Controls,Discretionary,157,4,2025-02
2025-02-24,London,EMEA,Front Office,Execution-only,1384,56,2025-02
2025-02-24,London,EMEA,Operations,Execution-only,1071,27,2025-02
2025-02-24,London,EMEA,Client Onboarding,Execution-only,305,15,2025-02
2025-02-24,London,EMEA,Compliance & Controls,Execution-only,224,7,2025-02
2025-02-24,London,EMEA,Front Office,Lombard Lending,566,33,2025-02
2025-02-24,London,EMEA,Operations,Lombard Lending,460,10,2025-02
2025-02-24,London,EMEA,Client Onboarding,Lombard Lending,140,5,2025-02
2025-02-24,London,EMEA,Compliance & Controls,Lombard Lending,106,2,2025-02
2025-02-24,London,EMEA,Front Office,Structured Products,415,15,2025-02
2025-02-24,London,EMEA,Operations,Structured Products,315,14,2025-02
2025-02-24,London,EMEA,Client Onboarding,Structured Products,101,1,2025-02
2025-02-24,London,EMEA,Compliance & Controls,Structured Products,64,1,2025-02
2025-02-24,New York,Americas,Front Office,Advisory,830,37,2025-02
2025-02-24,New York,Americas,Operations,Advisory,665,15,2025-02
2025-02-24,New York,Americas,Client Onboarding,Advisory,217,5,2025-02
2025-02-24,New York,Americas,Compliance & Controls,Advisory,122,1,2025-02
2025-02-24,New York,Americas,Front Office,Discretionary,948,46,2025-02
2025-02-24,New York,Americas,Operations,Discretionary,723,23,2025-02
2025-02-24,New York,Americas,Client Onboarding,Discretionary,214,9,2025-02
2025-02-24,New York,Americas,Compliance & Controls,Discretionary,144,5,2025-02
2025-02-24,New York,Americas,Front Office,Execution-only,1219,51,2025-02
2025-02-24,New York,Americas,Operations,Execution-only,900,23,2025-02
2025-02-24,New York,Americas,Client Onboarding,Execution-only,293,14,2025-02
2025-02-24,New York,Americas,Compliance & Controls,Execution-only,151,8,2025-02
2025-02-24,New York,Americas,Front Office,Lombard Lending,545,26,2025-02
2025-02-24,New York,Americas,Operations,Lombard Lending,435,11,2025-02
2025-02-24,New York,Americas,Client Onboarding,Lombard Lending,138,2,2025-02
2025-02-24,New York,Americas,Compliance & Controls,Lombard Lending,82,1,2025-02
2025-02-24,New York,Americas,Front Office,Structured Products,346,13,2025-02
2025-02-24,New York,Americas,Operations,Structured Products,273,6,2025-02
2025-02-24,New York,Americas,Client Onboarding,Structured Products,94,1,2025-02
