EventID,EventType,EventDate,CloseDate,Status,BookingLocation,Region,Team,Product,Severity,RootCause,AmountCHF,IsRepeat,MandatoryFieldsMissingCount,SLA_Days,DueDate,IsSubstantiated,ClientSegment,SourceSystem,YearMonth
E0005430,Limit Breach,2025-04-05,2025-04-17,Closed,New York,Americas,Front Office,Discretionary,Medium,System,79077.13916687874,0,0,10,,,,Workflow,2025-04
E0005431,High-Risk Transaction,2025-04-05,2025-04-20,Closed,New York,Americas,Front Office,Lombard Lending,Medium,Policy/Guidance,35139.51289754133,0,0,10,,,,CRM,2025-04
E0005432,Complaint,2025-04-05,,Open,New York,Americas,Front Office,Lombard Lending,Medium,Process,,0,0,20,,1.0,HNW,CRM,2025-04
E0005433,High-Risk Transaction,2025-04-05,2025-04-29,Closed,Singapore,APAC,Front Office,Advisory,High,Process,49220.321583611956,0,0,10,,,,Email Intake,2025-04
E0005434,Processing Error,2025-04-05,2025-04-07,Closed,Singapore,APAC,Operations,Advisory,Low,Policy/Guidance,,0,0,14,,,,Workflow,2025-04
E0005435,Processing Error,2025-04-05,2025-04-14,Closed,Singapore,APAC,Client Onboarding,Advisory,Low,Manual,,0,0,14,,,,Monitoring Tool,2025-04
E0005436,Reconciliation Break,2025-04-05,2025-04-25,Closed,Singapore,APAC,Client Onboarding,Discretionary,High,Process,69472.92764978537,0,0,7,,,,Workflow,2025-04
E0005437,High-Risk Transaction,2025-04-05,2025-05-20,Closed,Singapore,APAC,Front Office,Execution-only,Critical,Data,73099.4911353142,0,0,10,,,,CRM,2025-04
E0005438,Processing Error,2025-04-05,2025-04-09,Closed,Singapore,APAC,Operations,Execution-only,Medium,Policy/Guidance,7436.9114971586405,0,0,14,,,,Workflow,2025-04
E0005439,Processing Error,2025-04-05,2025-04-08,Closed,Singapore,APAC,Front Office,Structured Products,Low,System,,0,0,14,,,,CRM,2025-04
E0005440,Processing Error,2025-04-05,,Open,Hong Kong,APAC,Front Office,Advisory,Low,System,,0,0,14,,,,Core Banking,2025-04
E0005441,High-Risk Transaction,2025-04-05,2025-04-13,Closed,Hong Kong,APAC,Front Office,Advisory,Medium,System,63709.5380151257,0,0,10,,,,Email Intake,2025-04
E0005442,High-Risk Transaction,2025-04-06,,Open,Zurich,EMEA,Front Office,Advisory,Medium,Policy/Guidance,109971.33806993112,0,0,10,,,,CRM,2025-04
E0005443,Complaint,2025-04-06,2025-05-15,Closed,Zurich,EMEA,Front Office,Discretionary,High,Process,,0,1,20,,1.0,Affluent,Workflow,2025-04
E0005444,Processing Error,2025-04-06,2025-04-09,Closed,Zurich,EMEA,Operations,Discretionary,Low,System,,0,0,14,,,,Core Banking,2025-04
E0005445,Processing Error,2025-04-06,,Open,Zurich,EMEA,Operations,Structured Products,High,Manual,,0,0,14,,,,Workflow,2025-04
E0005446,Processing Error,2025-04-06,,Open,Geneva,EMEA,Operations,Advisory,Low,Policy/Guidance,,0,0,14,,,,CRM,2025-04
E0005447,Processing Error,2025-04-06,2025-04-12,Closed,Geneva,EMEA,Operations,Execution-only,Medium,System,,0,0,14,,,,Monitoring Tool,2025-04
E0005448,High-Risk Transaction,2025-04-06,2025-04-25,Closed,Geneva,EMEA,Front Office,Lombard Lending,Medium,System,71338.44349297909,0,0,10,,,,Monitoring Tool,2025-04
E0005449,Processing Error,2025-04-06,2025-04-20,Closed,Geneva,EMEA,Operations,Lombard Lending,Low,Process,,0,1,14,,,,Workflow,2025-04
E0005450,High-Risk Transaction,2025-04-06,,Open,Geneva,EMEA,Front Office,Structured Products,High,Manual,10667.432924104278,0,0,10,,,,Email Intake,2025-04
E0005451,Complaint,2025-04-06,2025-04-22,Closed,London,EMEA,Front Office,Advisory,Medium,Third-party,,0,0,20,,0.0,HNW,CRM,2025-04
E0005452,High-Risk Transaction,2025-04-06,2025-04-09,Closed,London,EMEA,Front Office,Discretionary,Low,Data,146714.6976794239,0,0,10,,,,CRM,2025-04
E0005453,Reconciliation Break,2025-04-06,2025-04-15,Closed,London,EMEA,Front Office,Discretionary,Medium,System,32429.877681263337,0,0,7,,,,Monitoring Tool,2025-04
E0005454,High-Risk Transaction,2025-04-06,,Open,London,EMEA,Front Office,Execution-only,Low,System,85481.69492139654,0,0,10,,,,Monitoring Tool,2025-04
E0005455,High-Risk Transaction,2025-04-06,2025-04-16,Closed,London,EMEA,Front Office,Execution-only,Low,Process,32586.887765798718,0,0,10,,,,CRM,2025-04
E0005456,High-Risk Transaction,2025-04-06,2025-04-20,Closed,London,EMEA,Front Office,Execution-only,Medium,Process,122306.55770321384,0,1,10,,,,Monitoring Tool,2025-04
E0005457,Processing Error,2025-04-06,2025-04-11,Closed,London,EMEA,Operations,Execution-only,Low,System,,0,0,14,,,,Monitoring Tool,2025-04
E0005458,Processing Error,2025-04-06,2025-04-09,Closed,London,EMEA,Operations,Execution-only,Low,Process,,0,0,14,,,,Workflow,2025-04
E0005459,Processing Error,2025-04-06,2025-04-07,Closed,London,EMEA,Operations,Execution-only,Low,Process,,0,0,14,,,,Core Banking,2025-04
E0005460,Incident,2025-04-06,2025-04-17,Closed,London,EMEA,Compliance & Controls,Execution-only,Medium,Policy/Guidance,,0,0,30,,,,Monitoring Tool,2025-04
E0005461,Data Quality Issue,2025-04-06,2025-04-06,Closed,New York,Americas,Compliance & Controls,Advisory,Low,Policy/Guidance,,0,0,14,,,,Workflow,2025-04
E0005462,Incident,2025-04-06,2025-04-27,Closed,New York,Americas,Operations,Discretionary,Medium,Manual,,0,0,30,,,,Monitoring Tool,2025-04
E0005463,Data Quality Issue,2025-04-06,2025-04-08,Closed,New York,Americas,Client Onboarding,Discretionary,Low,Manual,27311.377857167936,0,0,14,,,,Monitoring Tool,2025-04
E0005464,Incident,2025-04-06,2025-04-24,Closed,New York,Americas,Front Office,Execution-only,Medium,Manual,,0,0,30,,,,CRM,2025-04
E0005465,Processing Error,2025-04-06,2025-04-08,Closed,New York,Americas,Operations,Execution-only,Low,System,,0,0,14,,,,CRM,2025-04
E0005466,Incident,2025-04-06,2025-05-04,Closed,New York,Americas,Operations,Structured Products,High,Manual,,0,0,30,,,,Monitoring Tool,2025-04
E0005467,Processing Error,2025-04-06,2025-04-12,Closed,New York,Americas,Operations,Structured Products,Medium,System,79467.85798547075,0,0,14,,,,Workflow,2025-04
E0005468,High-Risk Transaction,2025-04-06,2025-04-25,Closed,Singapore,APAC,Front Office,Advisory,Medium,System,28531.949017097068,0,0,10,,,,CRM,2025-04
E0005469,Processing Error,2025-04-06,2025-04-13,Closed,Singapore,APAC,Operations,Discretionary,Medium,Process,,0,0,14,,,,Core Banking,2025-04
E0005470,Reconciliation Break,2025-04-06,2025-04-21,Closed,Singapore,APAC,Operations,Discretionary,Medium,System,15266.956076444118,0,0,7,,,,CRM,2025-04
E0005471,High-Risk Transaction,2025-04-06,2025-04-16,Closed,Singapore,APAC,Front Office,Execution-only,Medium,Third-party,51000.07294338978,0,0,10,,,,Monitoring Tool,2025-04
E0005472,Complaint,2025-04-06,2025-04-14,Closed,Singapore,APAC,Front Office,Execution-only,Low,System,,0,0,20,,0.0,UHNW,Core Banking,2025-04
E0005473,High-Risk Transaction,2025-04-06,2025-04-24,Closed,Hong Kong,APAC,Front Office,Advisory,Medium,Policy/Guidance,151888.78604452743,0,0,10,,,,Workflow,2025-04
E0005474,Reconciliation Break,2025-04-06,2025-05-02,Closed,Hong Kong,APAC,Operations,Discretionary,High,Process,13020.040183420224,0,0,7,,,,Workflow,2025-04
E0005475,KYC Review Overdue,2025-04-06,2025-04-08,Closed,Hong Kong,APAC,Client Onboarding,Discretionary,Low,System,,0,0,30,2025-05-06,,Affluent,Workflow,2025-04
E0005476,Incident,2025-04-06,2025-04-14,Closed,Hong Kong,APAC,Front Office,Execution-only,Low,Process,2231.174906964796,0,0,30,,,,Workflow,2025-04
E0005477,High-Risk Transaction,2025-04-06,2025-04-11,Closed,Hong Kong,APAC,Front Office,Execution-only,Low,Process,18930.45903514021,0,0,10,,,,Workflow,2025-04
E0005478,Incident,2025-04-06,2025-05-08,Closed,Hong Kong,APAC,Operations,Execution-only,High,System,,0,0,30,,,,Workflow,2025-04
E0005479,Processing Error,2025-04-06,2025-04-13,Closed,Hong Kong,APAC,Client Onboarding,Execution-only,Medium,System,,0,0,14,,,,CRM,2025-04
E0005480,High-Risk Transaction,2025-04-07,2025-04-16,Closed,Zurich,EMEA,Front Office,Discretionary,Low,Manual,56500.756453340364,0,0,10,,,,CRM,2025-04
E0005481,Processing Error,2025-04-07,2025-04-11,Closed,Zurich,EMEA,Operations,Discretionary,Low,System,,0,0,14,,,,CRM,2025-04
E0005482,Reconciliation Break,2025-04-07,2025-04-13,Closed,Zurich,EMEA,Operations,Discretionary,Low,Process,60018.82798207158,0,0,7,,,,Email Intake,2025-04
E0005483,Incident,2025-04-07,2025-04-12,Closed,Zurich,EMEA,Front Office,Execution-only,Low,Manual,,0,0,30,,,,Workflow,2025-04
E0005484,Processing Error,2025-04-07,2025-04-10,Closed,Zurich,EMEA,Operations,Execution-only,Low,Manual,,0,1,14,,,,Workflow,2025-04
E0005485,High-Risk Transaction,2025-04-07,2025-05-03,Closed,Zurich,EMEA,Operations,Execution-only,High,Third-party,60454.86718170235,0,0,10,,,,Email Intake,2025-04
E0005486,Data Quality Issue,2025-04-07,,Open,Zurich,EMEA,Operations,Execution-only,Medium,System,,0,0,14,,,,Email Intake,2025-04
E0005487,Complaint,2025-04-07,2025-04-07,Closed,Zurich,EMEA,Front Office,Lombard Lending,Low,Policy/Guidance,,0,0,20,,0.0,Affluent,CRM,2025-04
E0005488,Incident,2025-04-07,2025-04-22,Closed,Zurich,EMEA,Operations,Lombard Lending,Medium,System,,0,0,30,,,,Monitoring Tool,2025-04
E0005489,Processing Error,2025-04-07,2025-04-15,Closed,Geneva,EMEA,Operations,Advisory,Medium,Third-party,,0,0,14,,,,Email Intake,2025-04
E0005490,Processing Error,2025-04-07,2025-04-12,Closed,Geneva,EMEA,Operations,Discretionary,Low,Third-party,,0,0,14,,,,CRM,2025-04
E0005491,KYC Review Overdue,2025-04-07,2025-04-25,Closed,Geneva,EMEA,Client Onboarding,Discretionary,High,System,,0,0,30,2025-05-07,,HNW,Workflow,2025-04
E0005492,High-Risk Transaction,2025-04-07,2025-04-20,Closed,Geneva,EMEA,Front Office,Execution-only,Medium,Policy/Guidance,85470.7858561989,0,1,10,,,,Monitoring Tool,2025-04
E0005493,High-Risk Transaction,2025-04-07,2025-04-18,Closed,Geneva,EMEA,Front Office,Execution-only,Medium,System,27197.483781965504,0,0,10,,,,Workflow,2025-04
E0005494,Overdue Task,2025-04-07,2025-04-16,Closed,Geneva,EMEA,Front Office,Execution-only,Medium,Process,,0,0,7,2025-04-14,,HNW,Workflow,2025-04
E0005495,Processing Error,2025-04-07,2025-04-25,Closed,Geneva,EMEA,Compliance & Controls,Execution-only,High,Data,,0,0,14,,,,Email Intake,2025-04
E0005496,High-Risk Transaction,2025-04-07,2025-05-24,Closed,Geneva,EMEA,Front Office,Lombard Lending,Critical,Process,26836.927721118023,0,0,10,,,,Monitoring Tool,2025-04
E0005497,High-Risk Transaction,2025-04-07,2025-05-03,Closed,London,EMEA,Front Office,Advisory,High,System,39394.411129512686,0,0,10,,,,Email Intake,2025-04
E0005498,Processing Error,2025-04-07,2025-04-14,Closed,London,EMEA,Operations,Advisory,Medium,Process,,0,0,14,,,,Workflow,2025-04
E0005499,Processing Error,2025-04-07,2025-04-09,Closed,London,EMEA,Operations,Advisory,Low,Process,5385.121209877899,0,0,14,,,,Monitoring Tool,2025-04
E0005500,Processing Error,2025-04-07,2025-04-15,Closed,London,EMEA,Operations,Discretionary,Low,Policy/Guidance,,0,0,14,,,,Email Intake,2025-04
E0005501,Processing Error,2025-04-07,,Open,London,EMEA,Operations,Discretionary,High,Manual,,0,0,14,,,,Email Intake,2025-04
E0005502,Data Quality Issue,2025-04-07,2025-04-21,Closed,London,EMEA,Client Onboarding,Discretionary,High,Manual,,0,2,14,,,,Core Banking,2025-04
E0005503,Incident,2025-04-07,2025-04-19,Closed,London,EMEA,Front Office,Execution-only,Medium,Process,,0,0,30,,,,CRM,2025-04
E0005504,High-Risk Transaction,2025-04-07,2025-04-21,Closed,London,EMEA,Operations,Execution-only,Medium,Process,47907.3811515276,0,0,10,,,,Email Intake,2025-04
E0005505,Reconciliation Break,2025-04-07,2025-04-25,Closed,London,EMEA,Operations,Execution-only,Medium,Policy/Guidance,37621.057494579494,0,0,7,,,,CRM,2025-04
E0005506,Data Quality Issue,2025-04-07,2025-04-18,Closed,London,EMEA,Operations,Execution-only,Medium,System,,0,0,14,,,,Email Intake,2025-04
E0005507,Data Quality Issue,2025-04-07,2025-04-11,Closed,London,EMEA,Client Onboarding,Execution-only,Low,Data,,0,0,14,,,,CRM,2025-04
E0005508,Processing Error,2025-04-07,2025-04-12,Closed,New York,Americas,Operations,Advisory,Low,Process,,0,0,14,,,,CRM,2025-04
E0005509,Processing Error,2025-04-07,2025-04-29,Closed,New York,Americas,Operations,Advisory,High,System,,0,1,14,,,,Workflow,2025-04
E0005510,Data Quality Issue,2025-04-07,2025-04-07,Closed,New York,Americas,Compliance & Controls,Advisory,Low,Process,,0,0,14,,,,CRM,2025-04
E0005511,Processing Error,2025-04-07,2025-04-11,Closed,New York,Americas,Operations,Discretionary,Low,Process,,0,0,14,,,,CRM,2025-04
E0005512,Reconciliation Break,2025-04-07,2025-04-09,Closed,New York,Americas,Operations,Discretionary,Low,Process,46628.98532024771,0,0,7,,,,Core Banking,2025-04
E0005513,Data Quality Issue,2025-04-07,2025-04-21,Closed,New York,Americas,Operations,Discretionary,High,Process,,0,1,14,,,,Workflow,2025-04
E0005514,Processing Error,2025-04-07,2025-05-12,Closed,New York,Americas,Operations,Lombard Lending,Critical,System,,0,0,14,,,,Workflow,2025-04
E0005515,Processing Error,2025-04-07,,Open,New York,Americas,Operations,Structured Products,Medium,Process,18408.218432499525,0,0,14,,,,Monitoring Tool,2025-04
E0005516,Processing Error,2025-04-07,2025-04-12,Closed,New York,Americas,Operations,Structured Products,Low,Process,,0,0,14,,,,CRM,2025-04
E0005517,High-Risk Transaction,2025-04-07,2025-04-14,Closed,Singapore,APAC,Front Office,Advisory,Low,System,35635.37773881301,0,0,10,,,,Monitoring Tool,2025-04
E0005518,Reconciliation Break,2025-04-07,2025-05-02,Closed,Singapore,APAC,Operations,Advisory,High,Data,7478.080184586469,0,0,7,,,,Email Intake,2025-04
E0005519,High-Risk Transaction,2025-04-07,2025-04-17,Closed,Singapore,APAC,Front Office,Discretionary,Medium,System,59554.69065675023,0,0,10,,,,CRM,2025-04
E0005520,Processing Error,2025-04-07,2025-04-19,Closed,Singapore,APAC,Operations,Discretionary,Medium,Manual,,0,0,14,,,,Monitoring Tool,2025-04
E0005521,Processing Error,2025-04-07,2025-04-13,Closed,Singapore,APAC,Operations,Discretionary,Low,Data,20202.909101462923,0,0,14,,,,Monitoring Tool,2025-04
E0005522,Data Quality Issue,2025-04-07,,Open,Singapore,APAC,Operations,Discretionary,High,System,,0,0,14,,,,Core Banking,2025-04
E0005523,High-Risk Transaction,2025-04-07,2025-04-17,Closed,Singapore,APAC,Client Onboarding,Execution-only,Medium,Process,42176.743057967855,0,0,10,,,,Email Intake,2025-04
E0005524,High-Risk Transaction,2025-04-07,2025-05-01,Closed,Singapore,APAC,Front Office,Lombard Lending,High,Process,38944.42926457872,0,0,10,,,,Core Banking,2025-04
E0005525,Reconciliation Break,2025-04-07,2025-04-22,Closed,Singapore,APAC,Operations,Lombard Lending,Medium,Manual,93722.6377895526,0,0,7,,,,Email Intake,2025-04
E0005526,Processing Error,2025-04-07,2025-04-16,Closed,Hong Kong,APAC,Operations,Advisory,Medium,System,,0,0,14,,,,Workflow,2025-04
E0005527,Processing Error,2025-04-07,,Open,Hong Kong,APAC,Operations,Discretionary,Low,Third-party,,0,0,14,,,,Workflow,2025-04
E0005528,Data Quality Issue,2025-04-07,2025-04-10,Closed,Hong Kong,APAC,Operations,Discretionary,Low,Data,,0,0,14,,,,Core Banking,2025-04
E0005529,Processing Error,2025-04-07,2025-04-13,Closed,Hong Kong,APAC,Front Office,Execution-only,Medium,Process,10050.954410240713,0,0,14,,,,CRM,2025-04
E0005530,Processing Error,2025-04-07,2025-04-13,Closed,Hong Kong,APAC,Operations,Execution-only,Medium,Process,13820.21727473662,0,0,14,,,,Workflow,2025-04
E0005531,High-Risk Transaction,2025-04-07,2025-04-13,Closed,Hong Kong,APAC,Operations,Execution-only,Low,System,96566.25517839183,0,0,10,,,,Monitoring Tool,2025-04
E0005532,Incident,2025-04-07,2025-04-12,Closed,Hong Kong,APAC,Client Onboarding,Execution-only,Low,Process,,0,0,30,,,,Email Intake,2025-04
E0005533,High-Risk Transaction,2025-04-07,2025-04-07,Closed,Hong Kong,APAC,Front Office,Lombard Lending,Low,System,22984.202128723882,0,0,10,,,,Email Intake,2025-04
E0005534,Reconciliation Break,2025-04-07,2025-04-10,Closed,Hong Kong,APAC,Front Office,Lombard Lending,Low,Process,56541.43615464773,0,0,7,,,,CRM,2025-04
E0005535,Reconciliation Break,2025-04-07,2025-04-10,Closed,Hong Kong,APAC,Front Office,Structured Products,Low,Process,53674.239852729406,0,0,7,,,,Monitoring Tool,2025-04
E0005536,Incident,2025-04-07,2025-04-12,Closed,Hong Kong,APAC,Operations,Structured Products,Low,Process,,0,0,30,,,,Email Intake,2025-04
E0005537,Processing Error,2025-04-08,2025-04-08,Closed,Zurich,EMEA,Operations,Advisory,Low,Process,,0,0,14,,,,Workflow,2025-04
E0005538,Complaint,2025-04-08,,Open,Zurich,EMEA,Operations,Advisory,Low,Policy/Guidance,,0,0,20,,1.0,HNW,Email Intake,2025-04
E0005539,Processing Error,2025-04-08,2025-04-11,Closed,Zurich,EMEA,Front Office,Discretionary,Low,Data,,0,0,14,,,,Email Intake,2025-04
E0005540,Processing Error,2025-04-08,2025-04-20,Closed,Zurich,EMEA,Front Office,Discretionary,Medium,System,,0,0,14,,,,CRM,2025-04
E0005541,Processing Error,2025-04-08,2025-04-28,Closed,Zurich,EMEA,Operations,Discretionary,High,Process,,0,0,14,,,,CRM,2025-04
E0005542,Processing Error,2025-04-08,2025-04-09,Closed,Zurich,EMEA,Operations,Discretionary,Low,System,,0,0,14,,,,CRM,2025-04
E0005543,Data Quality Issue,2025-04-08,2025-04-17,Closed,Zurich,EMEA,Operations,Discretionary,Medium,Process,,0,0,14,,,,Workflow,2025-04
E0005544,Data Quality Issue,2025-04-08,2025-04-18,Closed,Zurich,EMEA,Operations,Discretionary,Medium,System,,0,1,14,,,,Core Banking,2025-04
E0005545,High-Risk Transaction,2025-04-08,2025-04-17,Closed,Zurich,EMEA,Front Office,Execution-only,Medium,Manual,38979.023713935654,0,0,10,,,,Core Banking,2025-04
E0005546,High-Risk Transaction,2025-04-08,2025-04-11,Closed,Zurich,EMEA,Compliance & Controls,Execution-only,Low,Manual,110468.9706921262,0,0,10,,,,Core Banking,2025-04
E0005547,High-Risk Transaction,2025-04-08,,Open,Zurich,EMEA,Front Office,Lombard Lending,High,System,3225.6634072835423,0,0,10,,,,CRM,2025-04
E0005548,Data Quality Issue,2025-04-08,2025-04-14,Closed,Zurich,EMEA,Front Office,Lombard Lending,Medium,Policy/Guidance,,0,1,14,,,,Core Banking,2025-04
E0005549,KYC Review Overdue,2025-04-08,,Open,Zurich,EMEA,Front Office,Lombard Lending,Medium,System,,0,0,30,2025-05-08,,HNW,Workflow,2025-04
E0005550,Processing Error,2025-04-08,2025-04-19,Closed,Zurich,EMEA,Operations,Structured Products,Medium,Policy/Guidance,,0,0,14,,,,Workflow,2025-04
E0005551,Overdue Task,2025-04-08,2025-04-12,Closed,Zurich,EMEA,Client Onboarding,Structured Products,Medium,Policy/Guidance,,0,1,7,2025-04-15,,Affluent,Workflow,2025-04
E0005552,Incident,2025-04-08,2025-04-19,Closed,Geneva,EMEA,Front Office,Advisory,Low,Data,,0,0,30,,,,Core Banking,2025-04
E0005553,High-Risk Transaction,2025-04-08,2025-04-12,Closed,Geneva,EMEA,Front Office,Advisory,Low,Third-party,115075.97574286415,0,0,10,,,,Workflow,2025-04
E0005554,High-Risk Transaction,2025-04-08,2025-04-19,Closed,Geneva,EMEA,Front Office,Discretionary,Medium,System,45590.2084439461,0,0,10,,,,Email Intake,2025-04
E0005555,Limit Breach,2025-04-08,2025-04-09,Closed,Geneva,EMEA,Front Office,Execution-only,Low,Manual,106863.19478402284,0,0,10,,,,Workflow,2025-04
E0005556,Incident,2025-04-08,2025-04-12,Closed,Geneva,EMEA,Operations,Execution-only,Low,Manual,22818.805399624467,0,0,30,,,,Workflow,2025-04
E0005557,Processing Error,2025-04-08,2025-04-16,Closed,Geneva,EMEA,Operations,Execution-only,Low,Third-party,,0,0,14,,,,CRM,2025-04
E0005558,Reconciliation Break,2025-04-08,2025-04-19,Closed,Geneva,EMEA,Operations,Execution-only,Low,System,18396.755915661284,0,1,7,,,,CRM,2025-04
E0005559,Limit Breach,2025-04-08,2025-04-13,Closed,Geneva,EMEA,Operations,Execution-only,Low,Manual,28285.54110188139,0,0,10,,,,Workflow,2025-04
E0005560,Processing Error,2025-04-08,2025-04-12,Closed,Geneva,EMEA,Compliance & Controls,Execution-only,Low,System,,0,0,14,,,,Email Intake,2025-04
E0005561,Data Quality Issue,2025-04-08,2025-04-20,Closed,London,EMEA,Front Office,Advisory,High,System,,0,0,14,,,,CRM,2025-04
E0005562,Processing Error,2025-04-08,,Open,London,EMEA,Operations,Advisory,High,Manual,,0,0,14,,,,Monitoring Tool,2025-04
E0005563,High-Risk Transaction,2025-04-08,2025-04-13,Closed,London,EMEA,Front Office,Discretionary,Low,Data,35786.38179497941,0,0,10,,,,Workflow,2025-04
E0005564,Incident,2025-04-08,2025-04-25,Closed,London,EMEA,Operations,Discretionary,Medium,System,,0,0,30,,,,Core Banking,2025-04
